"casenum","fileid","year","month","day","cite","vol","beginpg","endopin","endpage","docnum","multdoc","method","circuit","state","district","origin","source","distjudg","applfrom","adminrev","priorpub","opinstat","treat","classact","crossapp","majvotes","dissent","concur","counsel1","counsel2","amicus","sanction","initiate","interven","numappel","appnatpr","appbus","appnonp","appfed","appsubst","appstate","appfiduc","ap_stid","genapel1","bank_ap1","genapel2","bank_ap2","appel1","appel2","realapp","numresp","r_natpr","r_bus","r_nonp","r_fed","r_subst","r_state","r_fiduc","r_stid","respond1","respond2","realresp","genresp1","genresp2","bank_r1","bank_r2","const1","const2","usc1","usc1sect","usc2","usc2sect","civproc1","civproc2","crmproc1","crmproc2","juris","statecl","standing","mootness","exhaust","timely","immunity","frivol","polquest","oththres","late","frivapp","othappth","constit","fedlaw","procedur","typeiss","prejud","insane","improper","juryinst","othjury","deathpen","sentence","indict","confess","search","othadmis","plea","counsel","rtcouns","suffic","indigent","entrap","procdis","othcrim","dueproc","execord","stpolicy","weightev","pretrial","trialpro","post_trl","attyfee","judgdisc","altdisp","injunct","summary","fedvst","foreign","int_law","st_v_st","discover","othcivil","subevid","denovo","erron","capric","abusedis","judrev","genstand","notice","alj","agen_acq","freeinfo","comment","record","diverse","whlaws","casetyp1","geniss","direct1","casetyp2","direct2","habeas","decuncon","unan","signed","codej1","codej2","j2vote1","j2vote2","j2maj1","j2maj2","codej3","j3vote1","j3vote2","j3maj1","j3maj2","codej4","j4vote1","j4vote2","j4maj1","j4maj2","codej5","j5vote1","j5vote2","j5maj1","j5maj2","codej6","j6vote1","j6vote2","j6maj1","j6maj2","codej7","j7vote1","j7vote2","j7maj1","j7maj2","codej8","j8vote1","j8vote2","j8maj1","j8maj2","codej9","j9vote1","j9vote2","j9maj1","j9maj2","codej10","j10vote1","j10vote2","j10maj1","j10maj2","codej11","j11vote1","j11vote2","j11maj1","j11maj2","codej12","j12vote1","j12vote2","j12maj1","j12maj2","codej13","j13vote1","j13vote2","j13maj1","j13maj2","codej14","j14vote1","j14vote2","j14maj1","j14maj2","codej15","j15vote1","j15vote2","j15maj1","j15maj2","govt","pagelgth","multiple","resstate","polques","j16maj1","j16vote1","docknum","sample","supct","Circuit","Year","Circuit_Cases","year_circuit_cases","sample_cases","year_sample_cases","circuit_proportion","sample_proportion","weighting"
11675,"",1947,12,8,"0164/0855",164,855,861,861,47010275,NA,1,6,22,1,1,1,10697,1,15,"0",1,1,0,0,3,0,0,4,4,0,4,2,0,1,1,0,0,0,0,0,0,0,7,2,9,9,71000,99999,0,1,0,0,0,1,0,0,0,0,39000,99999,0,3,9,2,9,0,0,18,413,28,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1,1,NA,NA,0,0,1,1,601,640,1,NA,1,NA,627,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,47,137,1815,15,165,0.0754820936639118,0.0909090909090909,0.83030303030303
11676,"",1947,5,26,"0161/0949",161,949,956,956,47010326,NA,1,6,55,0,6,6,99999,10,10,"0",1,1,0,0,3,0,0,4,5,0,4,2,0,1,0,1,0,0,0,0,0,0,1,2,9,9,12409,99999,0,1,0,0,0,1,0,0,0,0,35010,99999,1,3,9,2,9,0,0,29,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,6,1,NA,NA,0,0,1,1,640,601,1,NA,1,NA,631,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,47,137,1815,15,165,0.0754820936639118,0.0909090909090909,0.83030303030303
11677,"",1947,4,14,"0162/0197",162,197,197,197,47010339,NA,1,6,22,1,3,1,10697,5,15,"0",2,1,0,0,3,0,0,4,4,0,4,3,0,1,0,0,0,1,0,0,0,0,3,2,9,9,35010,99999,0,1,0,1,0,0,0,0,0,0,14000,99999,0,1,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,1,1,NA,NA,1,0,1,0,617,626,1,NA,1,NA,640,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,47,137,1815,15,165,0.0754820936639118,0.0909090909090909,0.83030303030303
11678,"",1947,4,1,"0160/0977",160,977,982,983,47010302,NA,1,6,17,2,1,1,10685,1,15,"0063FS048",1,1,0,0,2,1,0,4,4,0,4,5,2,1,0,0,0,1,0,0,0,0,3,2,9,9,35006,99999,0,2,0,2,0,0,0,0,0,0,13702,14000,0,1,1,2,2,0,0,28,732,31,191,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,7,3,NA,NA,0,0,2,1,640,601,3,NA,1,NA,626,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,47,137,1815,15,165,0.0754820936639118,0.0909090909090909,0.83030303030303
11679,"",1947,10,22,"0163/0822",163,822,823,823,47010572,NA,1,6,22,1,3,1,10676,5,15,"0",1,8,0,0,3,0,0,1,1,0,4,1,0,1,1,0,0,0,0,0,0,0,7,2,9,9,71000,99999,0,1,0,0,0,0,0,1,0,22,56003,99999,0,5,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1,1,NA,NA,1,0,1,1,640,617,1,NA,1,NA,601,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,47,137,1815,15,165,0.0754820936639118,0.0909090909090909,0.83030303030303
11680,"",1947,2,12,"0160/0096",160,96,101,102,47010185,NA,1,6,22,1,1,1,10675,5,15,"0",1,3,0,0,2,1,0,4,4,0,4,1,0,1,0,1,0,0,0,0,0,0,1,2,9,9,11608,99999,0,1,0,0,0,0,0,1,0,22,54004,99999,0,5,9,2,9,114,0,8,43,28,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,7,1,NA,NA,0,10,2,1,631,627,1,NA,1,NA,626,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,47,137,1815,15,165,0.0754820936639118,0.0909090909090909,0.83030303030303
11681,"",1947,4,11,"0162/0719",162,719,720,720,47010316,NA,1,6,42,4,1,1,10622,1,15,"0",2,1,0,0,3,0,0,4,4,0,4,9,0,1,1,0,0,0,0,0,0,0,7,2,9,9,74000,99999,0,1,0,0,0,1,0,0,0,0,39005,99999,0,3,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1,1,NA,NA,0,0,1,0,617,601,1,NA,1,NA,626,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,47,137,1815,15,165,0.0754820936639118,0.0909090909090909,0.83030303030303
11682,"",1947,2,7,"0159/0683",159,683,688,688,47010322,NA,1,6,22,2,1,1,20601,5,15,"0",1,1,0,0,3,0,0,4,4,0,4,1,0,1,1,0,0,0,0,0,0,0,7,2,9,9,73000,99999,0,1,0,0,0,1,0,0,0,0,39001,99999,0,3,9,2,9,0,0,38,801,38,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,7,1,NA,NA,0,0,1,1,631,617,1,NA,1,NA,640,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,47,137,1815,15,165,0.0754820936639118,0.0909090909090909,0.83030303030303
11683,"",1947,4,16,"0162/0715",162,715,715,715,47010402,NA,1,6,17,2,1,1,20607,1,15,"0066FS060",2,1,0,0,3,0,0,4,4,0,4,9,0,1,0,1,0,0,0,0,0,0,1,2,9,9,13702,99999,0,1,0,1,0,0,0,0,0,0,13005,99999,0,1,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,7,0,NA,NA,0,0,1,0,617,601,0,NA,NA,NA,626,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,47,137,1815,15,165,0.0754820936639118,0.0909090909090909,0.83030303030303
11684,"",1947,4,14,"0160/1012",160,1012,1015,1017,47010363,NA,1,6,55,0,8,10,99999,10,15,"0006TC073",1,3,0,0,2,1,0,4,4,0,4,8,0,1,0,0,0,1,0,0,0,0,3,2,9,9,35006,99999,0,1,0,1,0,0,0,0,0,0,11910,99999,0,1,9,2,9,0,0,26,23,26,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,7,3,NA,NA,0,0,2,1,617,631,3,NA,1,NA,640,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,47,137,1815,15,165,0.0754820936639118,0.0909090909090909,0.83030303030303
11685,"",1947,10,16,"0163/1017",163,1017,1017,1017,47010466,NA,1,6,42,1,1,1,10621,1,15,"0",2,1,0,0,3,0,0,4,4,0,4,9,0,1,0,1,0,0,0,0,0,0,1,2,9,9,13501,99999,0,1,0,0,0,0,0,0,1,0,81004,99999,0,8,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,7,3,NA,NA,0,0,1,0,617,640,3,NA,1,NA,626,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,47,137,1815,15,165,0.0754820936639118,0.0909090909090909,0.83030303030303
11836,"",1946,7,15,"0156/0496",156,496,499,499,46010210,NA,1,6,35,5,1,1,20623,1,15,"64fs220zz",1,1,0,0,3,0,0,4,4,0,4,1,0,1,0,0,0,0,0,0,1,0,8,2,9,9,81004,99999,0,1,0,0,0,1,0,0,0,0,35006,99999,0,3,9,2,9,0,0,26,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705,7,3,NA,NA,0,0,1,1,640,601,3,NA,1,NA,631,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,46,141,1825,15,165,0.0772602739726027,0.0909090909090909,0.84986301369863
11837,"",1946,2,6,"0153/0146",153,146,149,149,46010060,NA,1,6,17,2,1,1,10685,1,15,"0",1,1,0,0,3,0,0,5,4,0,4,1,0,1,0,0,0,1,0,0,0,0,3,2,9,9,39004,99999,0,1,0,1,0,0,0,0,0,0,14610,99999,0,1,9,2,9,0,0,50,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,7,1,NA,NA,0,0,1,1,617,640,1,NA,1,NA,10697,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,46,141,1825,15,165,0.0772602739726027,0.0909090909090909,0.84986301369863
11838,"",1946,10,17,"0157/0680",157,680,680,680,46010243,NA,1,6,55,0,8,10,99999,10,15,"5tc1001zz",2,1,0,0,3,0,0,4,5,0,4,2,0,1,1,0,0,0,0,0,0,0,7,2,9,9,72000,99999,0,1,0,0,0,1,0,0,0,0,35006,99999,0,3,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,7,3,NA,NA,0,0,1,0,601,617,3,NA,1,NA,631,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,46,141,1825,15,165,0.0772602739726027,0.0909090909090909,0.84986301369863
11839,"",1946,6,24,"0156/0159",156,159,160,160,46010218,NA,1,6,35,6,9,1,20633,10,15,"0",2,1,0,0,3,0,0,4,4,0,4,9,0,1,99,99,0,0,0,0,0,0,8,2,9,9,82000,99999,0,8,99,99,0,0,0,0,0,0,82000,82000,0,8,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,0,626,601,0,NA,NA,NA,617,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,46,141,1825,15,165,0.0772602739726027,0.0909090909090909,0.84986301369863
11840,"",1946,10,18,"0157/0517",157,517,517,517,46010235,NA,1,6,55,0,8,10,99999,10,15,"0",2,1,0,0,3,0,0,4,5,0,4,2,0,1,0,1,0,0,0,0,0,0,1,2,9,9,14000,99999,0,1,0,0,0,1,0,0,0,0,35006,99999,0,3,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,7,3,NA,NA,0,0,1,0,617,601,3,NA,1,NA,631,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,46,141,1825,15,165,0.0772602739726027,0.0909090909090909,0.84986301369863
11841,"",1946,4,9,"0154/1016",154,1016,1016,1016,46009872,NA,1,6,55,0,8,10,99999,10,15,"0",2,1,0,0,3,0,0,4,5,0,4,2,0,1,99,99,0,0,0,0,0,0,8,2,9,9,82000,99999,0,1,0,0,0,1,0,0,0,0,35006,99999,0,3,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,7,3,NA,NA,0,0,1,0,640,601,3,NA,1,NA,626,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,46,141,1825,15,165,0.0772602739726027,0.0909090909090909,0.84986301369863
11842,"",1946,2,12,"0155/0505",155,505,512,513,46009940,NA,1,6,55,0,8,10,99999,10,15,"0",1,5,0,1,3,0,0,4,5,0,4,2,0,1,0,1,0,0,0,0,0,0,1,2,9,9,11404,99999,0,1,0,0,0,1,0,0,0,0,35006,99999,0,3,9,2,9,0,0,26,501,7,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,703,7,2,NA,NA,0,0,1,1,601,617,2,NA,1,NA,626,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,46,141,1825,15,165,0.0772602739726027,0.0909090909090909,0.84986301369863
11843,"",1946,4,10,"0154/1023",154,1023,1023,1023,46009868,NA,1,6,55,0,8,10,99999,10,15,"0",2,1,0,0,3,0,0,4,5,0,4,2,0,1,99,99,0,0,0,0,0,0,8,2,9,9,82000,99999,0,1,0,0,0,1,0,0,0,0,35006,99999,0,3,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,7,3,NA,NA,0,0,1,0,640,626,3,NA,1,NA,627,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,46,141,1825,15,165,0.0772602739726027,0.0909090909090909,0.84986301369863
11844,"",1946,5,28,"0155/0728",155,728,728,728,46010068,NA,1,6,55,0,8,10,99999,10,15,"0",2,1,0,0,3,0,0,4,5,0,4,2,0,1,1,0,0,0,0,0,0,0,7,2,9,9,72000,99999,0,1,0,0,0,1,0,0,0,0,35006,99999,0,3,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,7,3,NA,NA,0,0,1,0,617,626,3,NA,1,NA,631,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,46,141,1825,15,165,0.0772602739726027,0.0909090909090909,0.84986301369863
11845,"",1946,10,23,"0157/0677",157,677,677,677,46010270,NA,1,6,55,0,8,10,99999,10,15,"5tc991zzz",2,1,0,0,3,0,0,4,5,0,4,9,0,1,99,99,0,0,0,0,0,0,8,2,9,9,82000,99999,0,1,0,0,0,1,0,0,0,0,35006,99999,0,3,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,7,3,NA,NA,0,0,1,0,601,626,3,NA,1,NA,631,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,46,141,1825,15,165,0.0772602739726027,0.0909090909090909,0.84986301369863
